age,income,loan_amount,credit_score,employment_years,previous_defaults,num_open_accounts,credit_history_years,monthly_debt,debt_to_income_ratio,loan_purpose,home_ownership,education,marital_status,risk
62,66439,26464,667,17,0,11,17,3487.99,0.63,debt_consolidation,mortgage,bachelor,single,0
41,39462,500,606,4,0,1,28,3375.76,1.027,debt_consolidation,mortgage,high_school,married,1
62,55754,33823,569,14,0,6,20,1314.98,0.283,other,mortgage,high_school,single,0
33,22488,8878,444,6,0,4,25,735.11,0.392,debt_consolidation,rent,bachelor,married,1
69,51332,7787,788,24,0,8,16,1578.0,0.369,debt_consolidation,rent,high_school,married,0
61,84346,4300,591,13,0,9,6,1224.78,0.174,debt_consolidation,own,high_school,married,0
37,41328,15670,717,39,0,8,13,3808.04,1.106,debt_consolidation,rent,master,married,1
29,107682,38778,585,35,0,8,14,1137.07,0.127,home_improvement,rent,master,married,0
61,24097,500,661,34,1,13,20,806.71,0.402,debt_consolidation,rent,other,single,1
21,53495,500,681,23,0,13,21,3607.97,0.809,debt_consolidation,rent,high_school,married,0
22,43589,18222,563,14,0,2,13,437.27,0.12,debt_consolidation,mortgage,master,single,1
68,55495,21832,716,10,1,14,8,1115.04,0.241,debt_consolidation,mortgage,high_school,married,0
49,94286,15632,636,23,1,10,15,1812.53,0.231,debt_consolidation,rent,high_school,married,0
53,35388,22149,688,10,0,2,18,2420.92,0.821,medical,rent,high_school,single,1
30,48718,1424,751,16,0,6,0,1377.92,0.339,debt_consolidation,rent,other,divorced,1
70,76362,3661,701,5,0,5,7,2035.31,0.32,debt_consolidation,mortgage,other,single,0
60,62328,16487,643,20,0,6,17,875.44,0.169,small_business,own,master,single,0
41,64379,36096,786,7,0,9,1,2339.67,0.436,medical,rent,high_school,single,0
48,35868,21728,646,14,0,12,25,1690.49,0.566,home_improvement,mortgage,master,divorced,1
31,58210,22286,656,31,0,10,28,3412.11,0.703,debt_consolidation,mortgage,bachelor,married,0
54,88289,2115,638,9,1,7,3,1721.36,0.234,small_business,rent,high_school,divorced,0
28,19761,20068,564,27,0,5,20,1830.88,1.112,debt_consolidation,mortgage,high_school,single,1
42,42567,814,556,14,0,10,0,2409.48,0.679,other,mortgage,bachelor,single,1
28,14611,36213,611,11,0,7,26,580.36,0.477,medical,mortgage,master,married,1
69,73424,2856,579,17,0,8,18,711.5,0.116,home_improvement,own,master,married,0
35,90636,5442,630,36,0,11,10,3181.93,0.421,debt_consolidation,rent,bachelor,married,0
37,55414,500,707,23,0,12,23,1166.33,0.253,debt_consolidation,rent,bachelor,married,0
43,34861,16029,621,36,0,1,5,2770.32,0.954,other,mortgage,bachelor,single,1
44,35593,15525,665,28,1,10,18,479.97,0.162,small_business,rent,master,single,1
65,52573,33158,614,9,0,11,13,3305.2,0.754,debt_consolidation,rent,high_school,married,0
39,52478,24316,828,13,0,11,27,3954.09,0.904,debt_consolidation,own,bachelor,single,0
25,82795,5510,755,15,1,7,22,1557.39,0.226,car,mortgage,high_school,divorced,0
52,43278,25480,632,36,0,4,26,2071.57,0.574,other,rent,bachelor,divorced,1
64,70876,500,669,10,0,5,21,1826.58,0.309,education,rent,high_school,married,0
21,52363,6379,556,25,0,13,20,3587.33,0.822,debt_consolidation,rent,bachelor,single,0
43,41381,16421,634,39,0,2,23,138.74,0.04,debt_consolidation,rent,high_school,single,1
57,51740,1417,607,18,0,10,23,2648.49,0.614,debt_consolidation,own,master,married,0
28,68413,27775,702,17,1,5,18,2644.24,0.464,other,other,bachelor,married,0
33,82873,42351,584,29,0,9,23,1591.3,0.23,debt_consolidation,mortgage,other,divorced,0
28,53700,11465,766,31,0,1,25,955.4,0.213,education,rent,high_school,married,0
43,29901,7179,645,22,1,3,24,1034.76,0.415,debt_consolidation,mortgage,bachelor,single,1
63,84992,13444,589,11,0,4,12,3221.81,0.455,debt_consolidation,own,other,widowed,0
21,37545,8311,652,12,0,9,11,357.8,0.114,car,own,high_school,single,1
65,66520,18140,701,20,0,2,28,2298.91,0.415,medical,mortgage,high_school,married,0
71,59379,500,686,20,2,7,9,1296.68,0.262,debt_consolidation,mortgage,bachelor,married,0
44,56035,18822,660,28,0,9,18,1134.47,0.243,debt_consolidation,mortgage,bachelor,married,0
55,47825,37943,711,28,1,12,10,2072.38,0.52,car,rent,high_school,married,1
44,75503,500,707,26,0,10,23,3601.66,0.572,small_business,mortgage,other,married,0
37,8000,976,707,28,0,4,23,2510.56,3.765,car,mortgage,master,married,1
25,88411,9659,630,14,0,5,11,3175.58,0.431,debt_consolidation,mortgage,bachelor,married,0
40,37187,21502,630,11,1,12,6,2442.67,0.788,home_improvement,mortgage,high_school,single,1
41,70198,25684,635,18,0,12,7,2821.09,0.482,other,mortgage,high_school,married,0
60,68875,24719,615,11,0,12,16,1786.39,0.311,medical,mortgage,high_school,widowed,0
51,91874,500,657,22,1,10,2,3711.33,0.485,home_improvement,rent,bachelor,married,0
66,64943,6907,649,4,0,4,5,2057.56,0.38,other,own,bachelor,widowed,0
56,39272,4196,765,25,1,12,11,2251.92,0.688,debt_consolidation,mortgage,high_school,single,1
31,19881,14217,614,9,0,7,14,2147.37,1.296,home_improvement,mortgage,phd,married,1
72,51279,15219,580,21,0,8,22,1333.14,0.312,small_business,rent,bachelor,single,0
35,11045,500,695,38,0,8,6,1001.83,1.088,debt_consolidation,own,high_school,married,1
39,44287,9725,655,22,1,14,26,387.96,0.105,other,mortgage,bachelor,married,1
27,52684,21966,601,10,1,14,5,2900.88,0.661,debt_consolidation,mortgage,high_school,married,0
71,42752,7460,704,27,1,3,28,1228.17,0.345,debt_consolidation,own,bachelor,married,1
48,61044,12597,630,30,0,2,11,1617.87,0.318,debt_consolidation,own,bachelor,single,0
71,54097,35362,756,7,0,6,27,3687.72,0.818,debt_consolidation,mortgage,other,widowed,0
63,51807,38880,583,38,0,12,11,2309.14,0.535,home_improvement,rent,high_school,single,0
25,8000,500,609,27,0,1,26,478.6,0.718,debt_consolidation,own,high_school,married,1
25,27632,16366,658,15,0,12,3,3218.49,1.398,debt_consolidation,other,high_school,married,1
50,76066,50004,745,30,0,9,20,1098.91,0.173,small_business,rent,high_school,married,0
74,80106,20746,600,15,0,7,8,2255.55,0.338,debt_consolidation,mortgage,master,married,0
52,14030,15221,676,4,0,8,16,2088.93,1.787,medical,mortgage,bachelor,married,1
28,39632,30752,568,34,0,7,1,1028.51,0.311,debt_consolidation,rent,other,married,1
30,86799,17617,714,24,1,5,4,551.51,0.076,home_improvement,rent,high_school,single,0
58,42049,23509,604,12,1,5,20,923.92,0.264,debt_consolidation,mortgage,master,single,1
67,57212,12476,693,28,1,7,27,479.62,0.101,home_improvement,own,high_school,married,0
52,96045,17442,696,26,1,7,22,1174.95,0.147,small_business,rent,master,married,0
68,50960,20119,522,39,0,2,23,3989.46,0.939,other,own,high_school,married,0
48,47382,25386,664,16,1,2,9,1668.16,0.422,debt_consolidation,own,master,married,1
37,56074,9819,614,36,0,7,5,3469.16,0.742,home_improvement,own,high_school,married,0
51,106335,9493,684,37,1,5,5,2241.79,0.253,home_improvement,rent,high_school,single,0
28,71155,500,588,28,0,2,20,2699.67,0.455,other,mortgage,bachelor,married,0
60,60477,10354,609,33,0,1,4,709.76,0.141,small_business,rent,master,married,0
45,46891,26436,733,29,0,9,28,1171.74,0.3,debt_consolidation,own,master,single,1
29,73470,20558,728,30,1,11,26,2090.73,0.341,home_improvement,mortgage,high_school,married,0
22,76492,3038,580,21,0,8,7,3536.46,0.555,debt_consolidation,rent,bachelor,married,0
35,33170,500,775,24,0,2,20,267.26,0.097,small_business,rent,high_school,single,1
70,77165,13290,469,3,0,2,21,2076.99,0.323,medical,mortgage,master,single,0
23,56221,26085,665,34,1,3,2,298.95,0.064,other,own,high_school,single,0
69,60619,9253,560,8,0,4,13,1881.61,0.372,home_improvement,mortgage,master,married,0
56,37892,500,675,25,0,9,4,2552.59,0.808,car,mortgage,bachelor,single,1
24,50000,7925,631,26,1,12,14,3004.42,0.721,debt_consolidation,rent,bachelor,single,0
34,34246,18913,578,26,0,6,29,640.27,0.224,car,own,master,single,1
61,33044,29909,598,17,0,3,8,749.64,0.272,debt_consolidation,mortgage,bachelor,single,1
61,69427,11919,594,29,0,14,14,1933.25,0.334,education,own,high_school,married,0
45,51122,27658,655,30,0,8,18,3992.34,0.937,debt_consolidation,rent,high_school,married,0
70,27509,26328,718,2,0,6,15,1488.58,0.649,debt_consolidation,mortgage,high_school,single,1
30,114426,880,787,28,2,8,7,1767.36,0.185,education,mortgage,bachelor,married,0
41,31883,30008,638,6,0,10,14,1786.54,0.672,other,rent,high_school,single,1
56,87302,18541,670,17,0,12,10,414.73,0.057,car,rent,bachelor,married,0
32,23088,519,733,15,0,2,22,3119.27,1.621,education,rent,high_school,single,1
47,71412,36129,618,31,1,8,3,1087.1,0.183,small_business,rent,master,married,0
60,53735,13493,595,37,1,11,20,2844.3,0.635,debt_consolidation,mortgage,bachelor,single,0
22,44273,500,786,24,1,5,23,1952.85,0.529,debt_consolidation,rent,master,married,1
74,64918,6524,637,31,0,10,9,2485.94,0.46,other,mortgage,high_school,single,0
33,61556,3570,665,18,0,14,22,310.49,0.061,other,mortgage,master,single,0
73,39688,6819,537,2,2,14,25,3570.87,1.08,debt_consolidation,mortgage,master,married,1
52,38556,9657,613,34,0,12,9,1051.04,0.327,debt_consolidation,rent,high_school,married,1
51,20652,11911,782,28,1,4,1,2713.37,1.577,other,mortgage,other,single,1
36,67639,11459,682,10,0,3,7,3212.27,0.57,education,rent,high_school,single,0
52,28654,13830,647,5,0,12,7,2206.15,0.924,debt_consolidation,rent,high_school,married,1
52,60099,22048,747,18,0,9,8,1415.6,0.283,debt_consolidation,mortgage,bachelor,single,0
54,74811,6042,534,36,0,10,1,3913.82,0.628,other,rent,high_school,single,0
31,65201,29172,620,26,1,7,13,1185.91,0.218,debt_consolidation,own,master,single,0
30,41921,500,809,4,0,7,19,3799.78,1.088,debt_consolidation,own,high_school,married,1
35,82720,22381,646,25,0,6,1,709.27,0.103,home_improvement,mortgage,bachelor,single,0
37,49800,34719,646,34,0,9,3,1617.97,0.39,debt_consolidation,rent,bachelor,married,1
60,26645,12871,732,18,0,3,2,640.13,0.288,debt_consolidation,mortgage,master,married,1
38,52906,17321,737,16,0,14,22,108.74,0.025,debt_consolidation,mortgage,high_school,widowed,0
29,74669,3384,558,34,0,1,13,1115.01,0.179,debt_consolidation,rent,bachelor,divorced,0
45,43139,8858,679,12,0,7,20,440.12,0.122,small_business,rent,high_school,widowed,1
60,81954,33812,772,13,0,9,15,3946.75,0.578,home_improvement,rent,bachelor,married,0
34,40741,23981,604,29,0,6,14,3070.45,0.904,debt_consolidation,rent,master,single,1
45,44144,20022,623,16,0,10,6,114.45,0.031,debt_consolidation,mortgage,high_school,single,1
70,33848,500,652,36,0,2,17,972.22,0.345,debt_consolidation,own,high_school,single,1
42,77092,6402,698,14,0,13,19,2713.48,0.422,debt_consolidation,rent,bachelor,married,0
72,58668,35867,550,17,0,8,5,1654.35,0.338,education,rent,high_school,married,0
50,35505,19929,432,13,0,9,27,3344.19,1.13,debt_consolidation,rent,high_school,divorced,1
40,50094,21427,665,13,0,10,20,2068.96,0.496,home_improvement,rent,high_school,divorced,0
41,8000,17046,731,32,0,8,15,2649.24,3.973,medical,rent,bachelor,single,1
64,79449,7644,628,37,1,9,10,2428.45,0.367,debt_consolidation,rent,high_school,married,0
52,55731,18990,607,10,1,1,1,2588.86,0.557,debt_consolidation,rent,bachelor,married,0
71,8000,500,638,10,1,3,27,997.39,1.496,medical,mortgage,bachelor,married,1
66,23582,500,761,25,1,3,22,1555.83,0.792,medical,mortgage,bachelor,married,1
69,49460,6176,603,2,0,14,1,297.45,0.072,other,own,phd,divorced,0
41,27145,17305,689,24,0,9,13,2391.78,1.057,home_improvement,mortgage,bachelor,married,1
55,79833,500,569,16,1,3,8,1891.11,0.284,other,rent,bachelor,single,0
52,70464,16524,572,21,1,14,22,3066.79,0.522,small_business,mortgage,high_school,single,0
50,68988,3065,709,28,3,10,11,904.89,0.157,debt_consolidation,rent,bachelor,married,0
59,8000,4682,764,25,2,1,2,1803.57,2.705,car,mortgage,phd,married,1
69,46863,30595,712,33,0,3,21,804.91,0.206,debt_consolidation,rent,master,married,1
32,42559,15447,506,25,0,2,4,2494.52,0.703,home_improvement,rent,high_school,widowed,1
61,36148,4154,620,8,0,9,27,3407.32,1.131,debt_consolidation,mortgage,master,single,1
67,49620,17242,666,39,1,14,8,3085.23,0.746,debt_consolidation,rent,bachelor,married,1
38,31844,500,654,10,0,1,28,3782.37,1.425,debt_consolidation,rent,high_school,widowed,1
41,65380,19587,515,6,0,11,2,3889.73,0.714,debt_consolidation,rent,bachelor,married,0
33,79163,28287,559,29,0,2,17,3110.93,0.472,home_improvement,mortgage,high_school,married,0
41,77009,22940,593,1,0,1,1,1218.54,0.19,car,rent,bachelor,single,0
28,56552,40892,645,29,1,9,3,955.12,0.203,debt_consolidation,mortgage,high_school,single,0
66,109980,500,514,3,1,7,12,1845.44,0.201,small_business,mortgage,high_school,single,0
60,88499,16523,692,13,0,14,16,3976.15,0.539,home_improvement,rent,master,married,0
66,57461,500,643,12,0,13,8,1709.41,0.357,car,own,master,married,0
27,47943,12921,576,24,0,1,18,876.37,0.219,debt_consolidation,own,high_school,divorced,1
43,93450,15018,663,12,0,13,13,3782.94,0.486,small_business,other,high_school,single,0
64,85189,42358,549,12,0,13,12,1605.08,0.226,car,rent,bachelor,single,0
52,24739,14282,646,36,0,10,4,2794.51,1.355,medical,rent,master,single,1
31,87145,14058,523,5,1,12,17,3173.8,0.437,debt_consolidation,mortgage,high_school,married,0
42,56140,27061,534,25,0,6,23,3388.31,0.724,debt_consolidation,rent,master,widowed,0
42,38477,14366,618,13,2,5,14,3302.99,1.03,debt_consolidation,rent,master,married,1
63,10519,36973,599,7,1,10,26,3361.36,3.834,debt_consolidation,rent,bachelor,married,1
45,53277,23036,676,23,2,14,10,2703.85,0.609,debt_consolidation,mortgage,high_school,single,0
42,59694,24942,648,21,0,11,29,1674.94,0.337,other,rent,high_school,single,0
48,99683,500,797,39,0,5,18,2702.42,0.325,home_improvement,mortgage,high_school,married,0
49,83930,38822,631,38,0,4,4,3363.26,0.481,debt_consolidation,rent,high_school,married,0
33,45427,7122,419,20,0,3,6,1467.51,0.388,education,mortgage,master,single,1
38,69733,14883,507,25,0,14,1,1256.38,0.216,debt_consolidation,mortgage,high_school,married,0
22,80656,7167,566,9,0,13,18,1440.46,0.214,debt_consolidation,rent,high_school,single,0
49,62148,2708,850,12,0,8,23,2250.01,0.434,car,rent,bachelor,married,0
41,45321,573,647,13,0,7,15,304.53,0.081,home_improvement,rent,master,divorced,1
35,46695,16238,727,8,1,5,25,3137.99,0.806,car,rent,high_school,single,1
72,69636,500,720,6,0,12,29,641.52,0.111,debt_consolidation,mortgage,master,married,0
47,70324,12086,561,38,0,9,23,618.07,0.105,debt_consolidation,own,bachelor,single,0
70,52676,27693,524,30,0,12,2,870.87,0.198,other,mortgage,bachelor,widowed,0
51,8000,22583,694,15,0,7,28,2350.02,3.525,other,own,master,single,1
35,27736,20189,494,7,0,10,9,1213.72,0.525,debt_consolidation,other,high_school,married,1
71,75492,4255,718,14,1,2,11,1535.55,0.244,car,mortgage,bachelor,single,0
43,8000,500,641,24,0,7,22,3733.43,5.599,debt_consolidation,rent,bachelor,married,1
44,89604,27501,693,37,0,7,29,3404.09,0.456,debt_consolidation,own,master,single,0
64,85903,9612,671,14,0,4,26,3423.54,0.478,small_business,mortgage,high_school,single,0
33,61027,14003,674,24,1,12,28,2352.8,0.463,home_improvement,own,high_school,single,0
42,74948,12628,657,6,1,12,1,3479.22,0.557,medical,mortgage,high_school,married,0
63,73219,23068,669,25,0,8,24,3136.41,0.514,car,mortgage,master,single,0
57,57078,37119,653,7,1,4,28,3817.62,0.803,car,own,master,single,0
53,25652,32548,553,17,1,7,28,351.04,0.164,debt_consolidation,mortgage,bachelor,married,1
23,84181,500,622,20,1,4,7,212.04,0.03,education,mortgage,high_school,married,0
74,95180,11297,801,15,1,13,24,782.62,0.099,other,mortgage,high_school,married,0
39,29785,500,671,2,0,8,8,3723.43,1.5,home_improvement,own,bachelor,single,1
43,24718,26261,729,0,1,14,22,2461.7,1.195,debt_consolidation,mortgage,other,married,1
49,56580,15047,581,12,0,14,19,1761.84,0.374,other,rent,master,married,0
50,44344,22273,579,31,1,3,11,2099.57,0.568,debt_consolidation,mortgage,master,married,1
59,63623,10270,565,11,0,2,27,3335.46,0.629,debt_consolidation,mortgage,bachelor,single,0
64,90199,2527,556,30,0,10,4,3723.53,0.495,debt_consolidation,rent,other,divorced,0
67,8000,4580,536,1,0,6,22,2945.83,4.418,debt_consolidation,rent,master,single,1
45,99531,500,666,7,0,7,12,3063.41,0.369,debt_consolidation,rent,high_school,single,0
57,49833,500,625,24,0,7,4,1349.47,0.325,home_improvement,own,bachelor,single,0
67,72794,500,711,4,0,6,27,1921.44,0.317,home_improvement,rent,bachelor,divorced,0
28,75468,2571,628,1,0,11,25,3552.32,0.565,car,mortgage,bachelor,married,0
62,78383,1892,481,37,0,8,14,3165.14,0.485,home_improvement,own,other,married,0
36,61547,19729,681,38,1,12,23,2768.66,0.54,home_improvement,rent,high_school,single,0
28,67389,19258,507,2,1,6,20,354.46,0.063,small_business,rent,master,married,0
21,67225,19716,665,37,0,6,4,254.08,0.045,other,own,bachelor,single,0
64,44242,29099,596,21,0,3,4,608.6,0.165,debt_consolidation,mortgage,phd,divorced,1
25,16048,14059,666,39,1,12,3,2367.43,1.77,debt_consolidation,rent,high_school,married,1
23,29520,5630,548,32,1,2,26,2191.91,0.891,debt_consolidation,own,bachelor,married,1
21,57394,41536,704,31,0,7,27,3776.49,0.79,debt_consolidation,mortgage,high_school,single,0
24,40329,25867,652,16,0,6,26,2809.56,0.836,other,own,high_school,married,1
60,40387,16827,625,17,1,1,27,1246.49,0.37,debt_consolidation,rent,high_school,married,1
55,104981,15994,531,2,0,2,22,729.84,0.083,home_improvement,rent,bachelor,married,0
52,81472,18475,776,5,0,2,15,3413.18,0.503,debt_consolidation,mortgage,other,married,0
62,53698,12574,586,12,0,1,17,1892.53,0.423,home_improvement,rent,high_school,married,0
54,76800,16538,668,30,0,3,9,2648.53,0.414,debt_consolidation,rent,high_school,married,0
63,49493,20992,583,16,0,5,28,2304.06,0.559,small_business,rent,high_school,married,1
45,62768,6281,850,20,0,4,19,519.08,0.099,other,mortgage,bachelor,single,0
30,71040,500,660,15,1,12,26,322.53,0.054,debt_consolidation,rent,high_school,single,0
41,49559,500,606,16,3,2,2,1570.37,0.38,debt_consolidation,rent,other,married,0
66,42868,25654,692,31,1,8,9,1510.05,0.423,debt_consolidation,mortgage,bachelor,single,1
59,90598,500,702,0,0,9,12,2727.81,0.361,car,rent,master,single,0
47,75352,20584,677,37,0,8,23,2565.58,0.409,debt_consolidation,rent,master,single,0
47,8000,1147,627,7,0,7,22,3878.87,5.818,small_business,mortgage,bachelor,married,1
22,43296,1341,680,0,0,10,2,3446.59,0.955,debt_consolidation,mortgage,master,single,1
61,40468,6381,639,1,0,2,3,2036.67,0.604,debt_consolidation,mortgage,master,married,1
68,44471,17329,648,36,0,6,12,2050.1,0.553,home_improvement,rent,high_school,divorced,1
33,81560,500,595,23,1,11,13,2729.1,0.402,debt_consolidation,rent,master,married,0
29,60480,7596,547,26,0,4,3,544.95,0.108,car,mortgage,bachelor,married,0
72,25259,14691,689,19,0,5,11,3999.57,1.9,debt_consolidation,other,high_school,single,1
56,50419,500,692,20,0,9,15,2123.35,0.505,small_business,rent,bachelor,single,0
42,73543,32138,740,36,1,13,9,3648.63,0.595,home_improvement,mortgage,high_school,single,0
62,54508,500,653,34,0,9,22,3872.69,0.853,home_improvement,rent,bachelor,divorced,0
46,43883,12381,634,37,0,4,23,2368.41,0.648,debt_consolidation,rent,master,married,1
74,68280,30270,551,14,0,8,19,503.06,0.088,debt_consolidation,rent,high_school,single,0
32,100454,500,647,29,0,11,23,2336.05,0.279,car,own,high_school,married,0
37,71535,13684,675,3,0,5,16,2430.81,0.408,debt_consolidation,rent,phd,single,0
34,92523,16594,522,38,0,9,28,3177.85,0.412,debt_consolidation,rent,bachelor,married,0
34,45559,5318,724,14,0,2,24,288.09,0.076,home_improvement,mortgage,high_school,single,1
54,59790,14070,600,22,1,4,6,1918.63,0.385,debt_consolidation,rent,master,single,0
73,59286,21737,636,14,0,3,3,3698.8,0.749,small_business,rent,master,single,0
40,62966,9394,691,25,0,7,23,3966.07,0.756,other,rent,high_school,single,0
